id,Pet_ID,"Avatar","Pet_Name","Species","Breed","MajorColour","AnotherColour","Sex","Age","Birthday","FoodRequire","OtherRequire","MicrochipNo","Description",Is_Lost,Status,"Create_Date","Last_Modify_Date",Modified_By
905,10928,"201508/2015081911360529795.jpeg","1238 0.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-19 11:36:05","2015-08-21 18:03:34",107
906,10929,"201508/2015081911373077787.jpeg","1241 0.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-19 11:36:53","2015-08-21 18:03:39",107
907,10930,"201508/2015081911565221237.png","1243
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-19 11:56:52","2015-08-21 18:02:01",37
908,10932,"201508/2015081911582050203.png","1246",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-19 11:58:20","2015-08-21 18:05:58",37
909,10933,"201508/2015081911592878161.png","1240",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-19 11:59:28","2015-08-19 11:59:28",37
910,10935,"201508/2015081912002245288.png","1230",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-19 12:00:22","2015-08-21 18:05:22",37
911,10937,"201508/2015081912011139410.png","1244",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-19 12:01:11","2015-08-21 18:07:02",37
912,10938,"201508/2015081912023390787.png","1226",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-19 12:02:33","2015-08-21 18:06:24",37
913,10943,NULL,"肥仔",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-19 13:36:04","2015-08-19 13:36:04",10774
914,10944,"201508/2015081915333680074.jpeg","豬妹","Dog","173","black",NULL,"002","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-19 15:33:36","2015-08-19 15:33:36",10775
915,10945,NULL,"jff",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-19 18:18:29","2015-09-10 10:49:13",77
916,10946,NULL,"test
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-19 18:19:47","2015-08-26 16:26:57",55
917,10947,"201508/2015081922251467745.jpeg","circle","Dog","173","啡色",NULL,"001","003","2011-11-05",NULL,NULL,NULL,NULL,0,1,"2015-08-19 22:25:14","2015-08-19 22:39:36",10776
918,10948,NULL,"Owen ",NULL,NULL,"white",NULL,"001","002","2013-12-01",NULL,NULL,"835 269 286",NULL,0,1,"2015-08-19 23:33:31","2015-08-19 23:33:31",10777
919,10949,"201508/2015082014042941115.png","二童","Dog","002","黑色","啡色","004","003",NULL,NULL,NULL,NULL,"中等身材，捲尾",0,1,"2015-08-20 13:53:59","2015-08-20 14:21:35",10779
920,10950,"201508/2015082019570220893.png","比比",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 19:57:02","2015-08-20 19:57:02",253
921,10951,"201508/2015082019570675488.png","比比",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 19:57:06","2015-08-20 19:57:06",253
922,10952,"201508/2015082019571054104.png","比比",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 19:57:10","2015-08-20 19:57:10",253
923,10953,"201508/2015082019571589271.png","比比",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 19:57:15","2015-08-20 19:57:15",253
924,10954,"201508/2015082019571750392.png","比比",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 19:57:17","2015-08-20 19:57:17",253
925,10955,"201508/2015082019571720553.png","比比",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 19:57:17","2015-08-20 19:57:17",253
926,10956,"201508/2015082019595064662.png","比比",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 19:59:50","2015-08-20 19:59:50",10782
927,10957,"201508/2015082019595277480.png","比比",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 19:59:52","2015-08-20 19:59:52",10782
928,10958,"201508/2015082021562749645.png","Milo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 21:56:27","2015-08-20 21:56:27",10784
929,10959,"201508/2015082021565661895.png","Milo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 21:56:56","2015-08-20 21:56:56",10784
930,10960,"201508/2015082021572081484.png","Milo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 21:57:20","2015-08-20 21:57:20",10784
931,10961,NULL,"Bao
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 23:27:28","2015-08-20 23:27:28",10785
932,10962,NULL,"Bao",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 23:29:29","2015-08-20 23:29:29",10785
933,10963,NULL,"Bao",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-20 23:29:29","2015-08-20 23:29:29",10785
934,10964,"201508/2015082100283740947.png","Mung mung檬檬","Dog","173","Cream","冇","003","003","2011-12-1",NULL,NULL,NULL,NULL,0,1,"2015-08-21 00:27:11","2015-09-04 16:06:42",377
935,10965,"201508/2015082110104499658.jpeg","1250 1s ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:10:44","2015-08-21 18:03:43",107
936,10966,"201508/2015082110114526893.jpeg","1251 1s ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:11:45","2015-08-21 18:03:49",107
937,10967,NULL,"1260 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:14:47","2015-08-21 18:03:54",107
938,10968,NULL,"1252 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:16:05","2015-08-21 18:04:00",107
939,10969,NULL,"1253 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:16:48","2015-08-21 18:04:05",107
940,10970,NULL,"1254 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:17:34","2015-08-21 18:04:10",107
941,10971,NULL,"1255 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:18:07","2015-08-21 18:04:20",107
942,10972,NULL,"1256 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:19:08","2015-08-21 18:04:25",107
943,10973,NULL,"1257 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:19:34","2015-08-21 18:04:30",107
944,10974,NULL,"1258 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:20:50","2015-08-21 18:04:35",107
945,10975,NULL,"1259 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:21:19","2015-08-21 18:04:40",107
946,10976,NULL,"1269 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:22:01","2015-08-21 18:04:44",107
947,10977,NULL,"1261 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:22:58","2015-08-21 18:04:49",107
948,10978,NULL,"1262 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:23:47","2015-08-21 18:04:53",107
949,10979,NULL,"1210 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:24:57","2015-08-21 18:04:57",107
950,10980,NULL,"1263 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:25:52","2015-08-21 18:05:03",107
951,10981,NULL,"1264 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:26:26","2015-08-21 18:05:08",107
952,10982,NULL,"1265 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:29:07","2015-08-21 18:05:13",107
953,10983,NULL,"1266 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:30:39","2015-08-21 18:05:18",107
954,10984,NULL,"1267 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:31:35","2015-08-21 18:05:23",107
955,10985,NULL,"1268 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:32:22","2015-08-21 18:05:27",107
956,10986,NULL,"1279 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:34:16","2015-08-21 18:05:32",107
957,10987,NULL,"1278 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:34:45","2015-08-21 18:05:38",107
958,10988,NULL,"1277 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:35:23","2015-08-21 18:05:48",107
959,10989,NULL,"1276 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:35:53","2015-08-21 18:05:53",107
960,10990,NULL,"1275 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:36:32","2015-08-21 18:05:58",107
961,10991,NULL,"1274 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:37:04","2015-08-21 18:06:03",107
962,10992,NULL,"1273 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:37:40","2015-08-21 18:06:08",107
963,10993,NULL,"1272 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:37:59","2015-08-21 18:06:12",107
964,10994,NULL,"1271 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 10:38:52","2015-08-21 18:06:17",107
965,10995,"201508/2015082117240179960.png","5644",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 17:23:18","2015-09-10 10:49:34",77
966,10996,NULL,"New TI 2000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 18:06:40","2015-08-31 10:07:28",107
967,10997,NULL,"1258 0.1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 18:07:47","2015-08-31 10:07:40",107
968,10998,NULL,"1231 0.5s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-21 18:08:47","2015-08-31 10:07:46",107
969,10999,"201508/2015082203571236814.png","whiggers

",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-22 03:57:12","2015-08-22 03:57:12",10790
970,11000,"201508/2015082203571435290.png","whiggers

",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-22 03:57:14","2015-08-22 03:57:14",10790
971,11001,"201508/2015082203571573655.png","whiggers

",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-22 03:57:15","2015-08-22 03:57:15",10790
972,11002,"201508/2015082203571574200.png","whiggers

",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-22 03:57:15","2015-08-22 03:57:15",10790
973,11003,"201508/2015082203571678074.png","whiggers

",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-22 03:57:16","2015-08-22 03:57:16",10790
974,11004,"201508/2015082203571758251.png","whiggers

",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-22 03:57:17","2015-08-22 09:44:19",10790
975,11005,NULL,"Libby","Dog","051","black","white","002","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-22 19:02:01","2015-08-22 19:03:11",10791
976,11006,"201508/2015082311530792184.jpeg","BZI","Dog","103","黑白",NULL,"003","002","2015-09-08",NULL,NULL,"886",NULL,0,1,"2015-08-23 11:53:07","2015-08-23 12:23:37",10794
977,11007,NULL,"BeBe",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-23 15:35:37","2015-08-23 15:35:37",10795
978,11008,NULL,"BeBe",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-23 15:35:38","2015-08-23 15:35:38",10795
979,11009,NULL,"BeBe",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-23 15:37:44","2015-08-23 15:37:44",10795
980,11010,NULL,"BuBu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-23 15:40:01","2015-08-23 15:40:01",10795
981,11011,"201508/2015082402023835622.png","棉花糖Cotton Candy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-24 02:02:38","2015-08-24 02:02:38",10796
982,11017,NULL,"a",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-24 09:40:21","2015-09-01 15:44:47",149
983,11018,NULL,"g",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-24 11:34:56","2015-09-01 15:44:57",149
984,11019,NULL,"1241 0.5s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-24 12:56:34","2015-08-24 21:08:38",520
985,11020,"201508/2015082420393636280.png","雪雪","Dog","201","啡",NULL,"004","004","2006-9-4",NULL,NULL,NULL,NULL,0,1,"2015-08-24 20:39:36","2015-08-24 22:47:55",10799
986,11023,"201508/2015082420431185924.png","矇矇","Dog","135","啡",NULL,"001","003","2008-12-27",NULL,NULL,NULL,NULL,0,1,"2015-08-24 20:43:11","2015-08-24 22:48:10",10799
987,11025,"201509/2015090812222052497.jpeg","1007","Cat","002","uygu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-25 11:38:09","2015-12-28 18:01:45",149
988,11028,"201508/2015082518353924177.png","2000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-25 18:35:39","2015-08-25 18:35:39",37
989,11029,NULL,"1276 0.1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-25 18:37:44","2015-08-25 18:37:44",37
990,11030,NULL,"Bobby",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-25 21:45:58","2015-08-25 21:45:58",91
991,11031,NULL,"Dawn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-25 21:49:56","2015-08-25 21:49:56",91
992,11032,"201508/2015082521503322942.jpeg","Dawn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-25 21:50:33","2015-08-25 21:50:33",91
993,11033,NULL,"Toby",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-25 21:51:19","2015-08-25 21:51:19",91
994,11034,"201508/2015082523020997334.jpeg","林小喜","Dog","173","白色","迷你贵宾","003","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-25 23:02:09","2015-08-25 23:02:09",10802
995,11035,"201508/2015082523391763615.jpeg","Bandit","Dog","222","Black","Tan","003","002",NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-25 23:39:17","2015-08-27 09:09:35",10801
996,11036,"201509/2015090212000112714.jpeg","Belle ","Dog","101","White/brown/black","Black & Brown","004","003","2008-11-10",NULL,NULL,NULL,NULL,0,1,"2015-08-26 10:55:49","2016-01-10 13:06:03",10804
997,11037,"201508/2015082616143815634.jpeg","咚咚","Dog","173","黑色",NULL,"001","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-26 16:14:38","2015-08-26 16:14:38",10800
998,11038,"201508/2015082616343511254.png","小朱","Dog","173","red",NULL,"004","003","2012-12-28",NULL,NULL,NULL,NULL,0,1,"2015-08-26 16:34:35","2015-08-31 02:40:40",246
999,11039,"201508/2015082700073942085.jpeg","Kuma","Dog","173","grayish brown",NULL,"001","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-27 00:07:39","2015-08-27 00:07:39",443
1000,11040,NULL,"Hei Hei","Dog","002","Black",NULL,"004","003","2012-03-07",NULL,NULL,NULL,"四眼妹唐狗女",0,1,"2015-08-27 18:22:56","2015-08-27 18:28:54",329
1001,11041,NULL,"125712",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-28 14:11:31","2015-09-10 15:39:17",77
1002,11042,"201508/2015082822530426905.png","寶寶bobo","Dog","001","黑",NULL,"004","004",NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-28 22:53:04","2015-09-04 21:24:36",377
1003,11044,"201508/2015083015571163117.png","Dood Dood","Dog","103","Black Brindle",NULL,"001","003","2013-09-22",NULL,NULL,NULL,NULL,0,1,"2015-08-30 15:57:11","2015-08-30 16:56:42",10811
1004,11045,"201508/2015083015571292964.png","Dood Dood",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-30 15:57:12","2015-08-30 16:47:12",10811
1005,11046,"201508/2015083016143193946.jpeg","麥兜（兜兜）","Dog","002","啡brown、4蹄踏雪","接近完全耳聾、後腳力度不足","001","004","2000-06-10","人食物品",NULL,"030-371-631","西施+北京+松鼠+鬆獅",0,1,"2015-08-30 16:06:01","2015-08-30 16:14:31",10812
1006,11047,"201508/2015083104453445403.png","Max",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-31 04:45:34","2015-08-31 04:45:34",10814
1007,11048,"201509/2015090210305523900.jpeg","1254 0.1s ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-31 10:09:19","2015-09-03 09:19:12",107
1008,11049,"201509/2015090210311513496.jpeg","1268",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-31 10:10:27","2015-09-03 09:19:17",107
1009,11050,"201509/2015090210313414631.jpeg","1270 1s",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-08-31 10:13:54","2015-09-03 09:19:23",107
1010,11051,NULL,"Odin ","Dog","050",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-31 11:43:31","2015-08-31 11:43:31",10815
1011,11052,"201508/2015083113421769899.png","Apple Li （李蘋果）",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-31 13:42:17","2015-08-31 13:42:17",10816
1012,11053,"201508/2015083113422029224.png","Apple Li （李蘋果）",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-08-31 13:42:20","2015-08-31 13:42:20",10816
1013,11054,"201601/2016011616522841468.png","Apple Li  李蘋果","Dog","003","yellow and white",NULL,"002","003","2010-6-21","duck meat",NULL,NULL,"長毛可愛大眼美女",0,1,"2015-08-31 13:43:38","2016-01-17 13:39:46",10816
1014,11055,"201509/2015090100323764477.jpeg","Kooklik","Dog","084","Brown, Black, White",NULL,"001","003","2010-04-01",NULL,NULL,NULL,"中文名「古力」，特徵：一邊鬚白色，一邊鬚黑色。性格：乖巧，怕貓，喜歡人叫他的名字，喜歡摸摸",0,1,"2015-09-01 00:30:29","2015-09-01 01:01:25",10818
1015,11056,"201509/2015090107125688899.jpeg","THEO","Cat","002","black",NULL,"003","002","2015-08-31",NULL,NULL,NULL,NULL,0,1,"2015-09-01 07:09:29","2015-09-01 07:12:56",10820
1016,11057,"201509/2015090107133313328.jpeg","LUNA","Cat","002","Gray Tabby",NULL,"004","002",NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-01 07:10:18","2015-09-01 07:13:33",10820
1017,11058,"201509/2015090115254097162.jpeg","Cookie","Dog","136","奶茶",NULL,"003","003","2014-05-08",NULL,NULL,NULL,NULL,0,1,"2015-09-01 15:20:36","2015-09-01 15:25:40",10825
1018,11059,NULL,"pipi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-01 15:29:40","2015-09-01 15:29:40",10826
1019,11060,NULL,"Bjai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-01 18:02:31","2015-09-01 18:02:31",708
1020,11061,NULL,"test 1251",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-09-01 19:21:56","2015-09-10 10:39:38",47
1021,11062,"201509/2015090119565952092.jpeg","Maxixe","Dog","173","Begoe",NULL,"001","002","2015-06-25",NULL,NULL,"",NULL,0,0,"2015-09-01 19:56:59","2016-02-19 05:57:01",10833
1022,11063,NULL,"dawg",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-01 22:39:51","2015-09-01 22:39:51",10834
1023,11064,"201509/2015090200020486595.jpeg","Dash","Dog","201","brown",NULL,"001","002","2013-09-11",NULL,NULL,NULL,NULL,0,1,"2015-09-02 00:02:04","2015-09-02 00:04:12",384
1024,11065,NULL,"Lily ","Cat","002","Black. And. White",NULL,"004","003",NULL,NULL,NULL,"",NULL,0,1,"2015-09-02 01:54:44","2016-02-19 16:44:53",10835
1025,11066,"201509/2015090204354788006.png","Ginger",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-09-02 04:35:47","2015-09-02 05:26:56",10745
1026,11069,NULL,"Mowgli","Dog","046","tri color-mostly black",NULL,"001","002",NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-02 08:49:37","2015-09-02 08:52:43",10838
1027,11070,NULL,"a",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-02 09:26:00","2015-09-02 09:26:00",10839
1028,11071,"201509/2015090210550512327.jpeg","Remie","Dog","145","chocolate",NULL,"004","002",NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-02 10:55:05","2015-09-02 10:59:25",10840
1029,11072,"201509/2015090213243778517.jpeg","Butternut",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-02 13:24:37","2015-09-02 13:24:37",10843
1030,11073,"201509/2015090217571175270.jpeg","Maya",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-02 17:57:11","2015-09-02 17:57:57",10847
1031,11074,"201509/2015090220260821451.jpeg","Cooper","Dog","145","Black",NULL,"001","002","2013-11-28",NULL,NULL,NULL,"has a black collar with blue stitching
",0,1,"2015-09-02 20:21:25","2016-01-29 19:44:22",10849
1032,11075,"201602/2016020308140688932.jpeg","Lala","Dog","187","Brown","Black and White","002","002","2015-03-28","","","","Freckle on top of her snout on her L side and (H/I/Z) pattern in white on back",0,1,"2015-09-03 00:01:39","2016-02-03 08:14:06",10850
1033,11076,"201509/2015090300030536459.jpeg","Pushkin","Cat","002","Grey","White and Tan","002","003","2013-05-07","Homemade Raw Food",NULL,"","",0,1,"2015-09-03 00:03:05","2016-02-03 11:54:24",10850
1034,11077,NULL,"Jie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-03 02:23:34","2015-09-03 02:23:34",10852
1035,11078,"201509/2015090305002778812.jpeg","coco",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-03 05:00:27","2015-09-03 05:00:27",10855
1036,11079,"201509/2015090305005179526.jpeg","Ruby",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-03 05:00:51","2015-09-03 05:00:51",10855
1037,11080,NULL,"Test",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-03 05:13:26","2015-09-03 05:21:19",10856
1038,11081,NULL,"Tests",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-03 05:14:45","2015-09-03 05:14:45",10856
1039,11082,NULL,"Weenerdawg",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-03 06:17:03","2015-09-03 06:17:03",10857
1040,11083,NULL,"Buddy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-03 09:30:20","2015-09-03 09:30:20",10858
1041,11084,"201509/2015090311423137887.jpeg","Bella",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-03 11:42:31","2015-09-03 11:42:31",10859
1042,11085,"201509/2015090312350092328.png","豬肉鬆(妹妹) ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-09-03 12:35:00","2015-09-03 12:35:00",10860
1043,11087,"201509/2015090318535911730.jpeg","laika","Dog","103","Fawn",NULL,"004",NULL,"2007-12-12","Allergic to Beef and Eggs",NULL,"985121005396914",NULL,0,1,"2015-09-03 18:53:59","2016-03-08 18:43:36",10864
